AA_kinase	26	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
vWF_A	7	Chloroflexi,Actinobacteria,Bacteroidetes,Cyanobacteria,Proteobacteria,Rhodothermaeota,Planctomycetes	1	Bacteria
Fer4	24	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Spirochaetes,Bacteroidetes,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
STAS_2	12	Actinobacteria,Proteobacteria,Acidobacteria,Chloroflexi,Thermotogae,Methanomicrobia,Bacteroidetes,Planctomycetes,Cyanobacteria,Methanobacteria,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea
DUF3422	2	Proteobacteria,Deinococcus-Thermus	1	Bacteria
HARE-HTH	9	Chlorobi,Thermotogae,Chloroflexi,Planctomycetes,Cyanobacteria,Spirochaetes,Firmicutes,Proteobacteria,Methanomicrobia	2	Bacteria,Archaea
VRP1	5	Actinobacteria,Bacteroidetes,Cyanobacteria,Methanomicrobia,Proteobacteria	2	Bacteria,Archaea
Ribosomal_S4Pg	1	Proteobacteria	1	Bacteria
Terminase_6C	13	Methanomicrobia,Acidobacteria,Proteobacteria,Halobacteria,Archaeoglobi,Deinococcus-Thermus,Spirochaetes,Chloroflexi,Ignavibacteriae,Methanobacteria,Cyanobacteria,Actinobacteria,Planctomycetes	2	Archaea,Bacteria
A_deaminase	14	Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoprotei,Chlorobi,Proteobacteria,Spirochaetes,Ignavibacteriae,Bacteroidetes,Planctomycetes,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria
DcuA_DcuB	3	Proteobacteria,Firmicutes,Bacteroidetes	1	Bacteria
Ycf4	1	Cyanobacteria	1	Bacteria
RNA_pol_A_CTD	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
DUF559	13	Chlamydiae,Cyanobacteria,Chloroflexi,Actinobacteria,Deinococcus-Thermus,Proteobacteria,Bacteroidetes,Methanomicrobia,Firmicutes,Ignavibacteriae,Thermoplasmata,Planctomycetes,Rhodothermaeota	2	Bacteria,Archaea
DUF555	5	Methanomicrobia,Halobacteria,Thermococci,Methanopyri,Archaeoglobi	1	Archaea
DUF554	12	Actinobacteria,Proteobacteria,Thermoprotei,Chloroflexi,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Spirochaetes,Fusobacteria,Firmicutes,Cyanobacteria,Thermoplasmata	2	Bacteria,Archaea
DUF553	6	Thermococci,Thermoprotei,Archaeoglobi,Methanomicrobia,Firmicutes,Thermoplasmata	2	Archaea,Bacteria
DUF551	3	Cyanobacteria,Bacteroidetes,Aquificae	1	Bacteria
DUF550	1	Actinobacteria	1	Bacteria
DUF2628	2	Actinobacteria,Proteobacteria	1	Bacteria
CRPA	2	Chlamydiae,Tenericutes	1	Bacteria
Translin	7	Thermoprotei,Methanomicrobia,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria,Thermoplasmata	1	Archaea
DUF2196	8	Methanomicrobia,Proteobacteria,Chloroflexi,Halobacteria,Deinococcus-Thermus,Bacteroidetes,Methanobacteria,Firmicutes	2	Archaea,Bacteria
DUF2625	3	Actinobacteria,Proteobacteria,Bacteroidetes	1	Bacteria
DUF2194	1	Chloroflexi	1	Bacteria
DUF2195	1	Proteobacteria	1	Bacteria
DUF2620	5	Spirochaetes,Proteobacteria,Firmicutes,Thermotogae,Chloroflexi	1	Bacteria
DUF2621	1	Firmicutes	1	Bacteria
DUF2190	4	Archaeoglobi,Spirochaetes,Proteobacteria,Halobacteria	2	Archaea,Bacteria
Cu-oxidase_2	13	Halobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Thermoprotei,Planctomycetes,Methanomicrobia,Bacteroidetes,Firmicutes,Deinococcus-Thermus	2	Archaea,Bacteria
DERM	1	Proteobacteria	1	Bacteria
Molybdopterin	22	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
DtxR	1	Actinobacteria	1	Bacteria
AcrZ	1	Proteobacteria	1	Bacteria
TatC	20	Thermoprotei,Actinobacteria,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Methanobacteria,Rhodothermaeota	2	Archaea,Bacteria
TQ	1	Actinobacteria	1	Bacteria
TK	15	Actinobacteria,Halobacteria,Thermococci,Acidobacteria,Chloroflexi,Thermoplasmata,Thermotogae,Thermoprotei,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Proteobacteria,Spirochaetes,Firmicutes	2	Bacteria,Archaea
Hepar_II_III_N	8	Acidobacteria,Cyanobacteria,Halobacteria,Bacteroidetes,Firmicutes,Proteobacteria,Chloroflexi,Actinobacteria	2	Bacteria,Archaea
RRXRR	7	Methanomicrobia,Cyanobacteria,Bacteroidetes,Chloroflexi,Proteobacteria,Thermoplasmata,Actinobacteria	2	Archaea,Bacteria
SusD-like	1	Bacteroidetes	1	Bacteria
PapC_C	1	Proteobacteria	1	Bacteria
DUF2442	8	Proteobacteria,Chlorobi,Actinobacteria,Cyanobacteria,Chloroflexi,Spirochaetes,Planctomycetes,Firmicutes	1	Bacteria
PapC_N	1	Proteobacteria	1	Bacteria
PK_C	24	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Glyco_hydro_5_C	2	Actinobacteria,Proteobacteria	1	Bacteria
GETHR	1	Actinobacteria	1	Bacteria
Glyco_hydro_38N	18	Thermoprotei,Thermoplasmata,Cyanobacteria,Actinobacteria,Archaeoglobi,Methanobacteria,Thermotogae,Spirochaetes,Chloroflexi,Acidobacteria,Ignavibacteriae,Planctomycetes,Tenericutes,Thermococci,Firmicutes,Bacteroidetes,Halobacteria,Proteobacteria	2	Archaea,Bacteria
XPB_DRD	10	Thermoprotei,Halobacteria,Methanomicrobia,Cyanobacteria,Thermococci,Thermoplasmata,Archaeoglobi,Actinobacteria,Proteobacteria,Planctomycetes	2	Archaea,Bacteria
Mu-like_gpT	3	Chloroflexi,Proteobacteria,Planctomycetes	1	Bacteria
CDP-OH_P_transf	25	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
RsfS	16	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
MctB	2	Actinobacteria,Firmicutes	1	Bacteria
DHBP_synthase	25	Thermoprotei,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
MgtE_N	22	Actinobacteria,Halobacteria,Chlamydiae,Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermoprotei,Methanobacteria,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermotogae,Aquificae,Rhodothermaeota,Deinococcus-Thermus,Tenericutes	2	Bacteria,Archaea
PGAP1	10	Chloroflexi,Thermotogae,Fusobacteria,Proteobacteria,Bacteroidetes,Cyanobacteria,Thermoplasmata,Actinobacteria,Rhodothermaeota,Planctomycetes	2	Bacteria,Archaea
Mak_N_cap	7	Cyanobacteria,Chlorobi,Actinobacteria,Acidobacteria,Bacteroidetes,Planctomycetes,Proteobacteria	1	Bacteria
GNVR	11	Proteobacteria,Acidobacteria,Methanomicrobia,Cyanobacteria,Chlorobi,Thermotogae,Bacteroidetes,Chloroflexi,Ignavibacteriae,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea
TerD	6	Cyanobacteria,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Actinobacteria,Proteobacteria	1	Bacteria
DUF3868	1	Bacteroidetes	1	Bacteria
Malate_DH	1	Proteobacteria	1	Bacteria
WLM	1	Thermoplasmata	1	Archaea
PSII_BNR	8	Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Bacteroidetes,Proteobacteria,Ignavibacteriae,Halobacteria	2	Bacteria,Archaea
Exonuc_X-T_C	3	Proteobacteria,Bacteroidetes,Cyanobacteria	1	Bacteria
Gin	1	Firmicutes	1	Bacteria
Inositol_P	24	Thermoprotei,Methanomicrobia,Halobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Proteobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Spirochaetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
DUF3866	2	Actinobacteria,Firmicutes	1	Bacteria
UPF0158	10	Chlamydiae,Acidobacteria,Methanomicrobia,Thermotogae,Spirochaetes,Chloroflexi,Bacteroidetes,Firmicutes,Proteobacteria,Actinobacteria	2	Bacteria,Archaea
COP23	1	Cyanobacteria	1	Bacteria
MAPEG	2	Cyanobacteria,Proteobacteria	1	Bacteria
SelA	10	Proteobacteria,Acidobacteria,Chloroflexi,Actinobacteria,Methanobacteria,Halobacteria,Thermoplasmata,Firmicutes,Planctomycetes,Aquificae	2	Bacteria,Archaea
DUF2996	1	Cyanobacteria	1	Bacteria
PhnG	6	Cyanobacteria,Actinobacteria,Halobacteria,Proteobacteria,Chloroflexi,Firmicutes	2	Bacteria,Archaea
DUF973	3	Thermoprotei,Archaeoglobi,Thermoplasmata	1	Archaea
DUF975	1	Firmicutes	1	Bacteria
Glyco_transf_36	12	Chlamydiae,Acidobacteria,Thermoprotei,Proteobacteria,Methanomicrobia,Chloroflexi,Ignavibacteriae,Halobacteria,Firmicutes,Thermotogae,Actinobacteria,Planctomycetes	2	Bacteria,Archaea
EpmC	1	Proteobacteria	1	Bacteria
DUF979	5	Spirochaetes,Firmicutes,Proteobacteria,Actinobacteria,Thermotogae	1	Bacteria
FDX-ACB	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	1	Bacteria
PelG	3	Proteobacteria,Actinobacteria,Chloroflexi	1	Bacteria
PhnJ	6	Cyanobacteria,Actinobacteria,Halobacteria,Proteobacteria,Chloroflexi,Firmicutes	2	Bacteria,Archaea
PhnH	6	Cyanobacteria,Actinobacteria,Halobacteria,Proteobacteria,Chloroflexi,Firmicutes	2	Bacteria,Archaea
PhnI	6	Cyanobacteria,Actinobacteria,Halobacteria,Proteobacteria,Chloroflexi,Firmicutes	2	Bacteria,Archaea
DUF3717	1	Proteobacteria	1	Bacteria
DUF3710	1	Actinobacteria	1	Bacteria
NAD_binding_11	17	Thermoprotei,Actinobacteria,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Thermococci,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Planctomycetes	2	Archaea,Bacteria
NAD_binding_10	20	Halobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoplasmata,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Archaeoglobi,Spirochaetes,Methanomicrobia,Methanobacteria,Rhodothermaeota	2	Archaea,Bacteria
DUF4478	1	Proteobacteria	1	Bacteria
Peptidase_S8_N	2	Bacteroidetes,Methanomicrobia	2	Bacteria,Archaea
MscS_porin	3	Proteobacteria,Halobacteria,Thermococci	2	Bacteria,Archaea
DHO_dh	24	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Sel1	15	Proteobacteria,Chlamydiae,Acidobacteria,Actinobacteria,Chlorobi,Cyanobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Thermoplasmata,Halobacteria,Rhodothermaeota,Planctomycetes	2	Bacteria,Archaea
Arc_PepC_II	5	Thermoprotei,Methanomicrobia,Halobacteria,Archaeoglobi,Thermoplasmata	1	Archaea
PMT_4TMC	4	Cyanobacteria,Actinobacteria,Proteobacteria,Chloroflexi	1	Bacteria
B3_4	26	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
HEPN_SAV_6107	1	Actinobacteria	1	Bacteria
Pro_dh	15	Halobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Deinococcus-Thermus,Bacteroidetes,Chloroflexi,Methanomicrobia,Ignavibacteriae,Thermoplasmata,Firmicutes,Rhodothermaeota,Planctomycetes	2	Archaea,Bacteria
GPP34	3	Acidobacteria,Actinobacteria,Proteobacteria	1	Bacteria
RNA_pol_Rpb4	7	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Archaeoglobi,Methanobacteria	1	Archaea
Hemerythrin	21	Thermoprotei,Actinobacteria,Thermoplasmata,Proteobacteria,Methanomicrobia,Chlamydiae,Acidobacteria,Cyanobacteria,Thermococci,Halobacteria,Archaeoglobi,Thermotogae,Bacteroidetes,Spirochaetes,Chloroflexi,Firmicutes,Ignavibacteriae,Methanobacteria,Planctomycetes,Deinococcus-Thermus,Aquificae	2	Archaea,Bacteria
Cohesin	9	Methanomicrobia,Halobacteria,Archaeoglobi,Bacteroidetes,Acidobacteria,Chloroflexi,Thermoplasmata,Firmicutes,Proteobacteria	2	Archaea,Bacteria
ATP-synt_ab_Xtn	18	Thermoprotei,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Thermococci,Actinobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Spirochaetes,Fusobacteria,Firmicutes,Cyanobacteria,Proteobacteria,Planctomycetes,Bacteroidetes	2	Archaea,Bacteria
NADHdeh_related	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea
RE_R_Pab1	1	Thermoprotei	1	Archaea
CoA_binding_3	15	Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Rhodothermaeota	2	Bacteria,Archaea
CoA_binding_2	22	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Actinobacteria,Chloroflexi,Chlorobi,Cyanobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Firmicutes,Planctomycetes,Aquificae,Rhodothermaeota,Thermotogae	2	Archaea,Bacteria
TPK_B1_binding	10	Actinobacteria,Proteobacteria,Chlamydiae,Chloroflexi,Thermotogae,Fusobacteria,Firmicutes,Ignavibacteriae,Tenericutes,Deinococcus-Thermus	1	Bacteria
IalB	1	Proteobacteria	1	Bacteria
FAA_hydro_N_2	1	Proteobacteria	1	Bacteria
BacA	24	Thermoprotei,Actinobacteria,Halobacteria,Proteobacteria,Methanomicrobia,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Methanobacteria,Thermotogae,Deinococcus-Thermus,Archaeoglobi,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
4HBT_3	5	Proteobacteria,Actinobacteria,Bacteroidetes,Chloroflexi,Rhodothermaeota	1	Bacteria
4HBT_2	19	Thermoprotei,Halobacteria,Methanomicrobia,Proteobacteria,Chlamydiae,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoplasmata,Methanobacteria,Archaeoglobi,Bacteroidetes,Spirochaetes,Fusobacteria,Acidobacteria,Ignavibacteriae,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
DUF4842	4	Bacteroidetes,Chloroflexi,Proteobacteria,Rhodothermaeota	1	Bacteria
TcA_TcB_BD	6	Actinobacteria,Chlorobi,Bacteroidetes,Cyanobacteria,Methanomicrobia,Proteobacteria	2	Bacteria,Archaea
IF3_N	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
DUF4846	4	Bacteroidetes,Fusobacteria,Proteobacteria,Firmicutes	1	Bacteria
DUF4844	1	Proteobacteria	1	Bacteria
DUF4845	2	Acidobacteria,Proteobacteria	1	Bacteria
Disintegrin	1	Proteobacteria	1	Bacteria
DUF4849	1	Firmicutes	1	Bacteria
IF3_C	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
SecA_DEAD	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
ResIII	26	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
EF-G-binding_N	1	Firmicutes	1	Bacteria
PQQ_3	14	Halobacteria,Thermococci,Methanomicrobia,Acidobacteria,Chloroflexi,Actinobacteria,Archaeoglobi,Methanobacteria,Proteobacteria,Thermoprotei,Ignavibacteriae,Thermoplasmata,Planctomycetes,Bacteroidetes	2	Archaea,Bacteria
Haem_oxygenas_2	6	Thermoplasmata,Cyanobacteria,Actinobacteria,Thermoprotei,Proteobacteria,Planctomycetes	2	Archaea,Bacteria
MFS_MOT1	4	Halobacteria,Proteobacteria,Methanomicrobia,Methanobacteria	2	Archaea,Bacteria
Aldo_ket_red	24	Thermoprotei,Halobacteria,Methanomicrobia,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Rhodothermaeota	2	Archaea,Bacteria
GDP_Man_Dehyd	25	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Thermococci,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
DUF1161	1	Proteobacteria	1	Bacteria
ribosomal_L24	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
SoxG	2	Proteobacteria,Actinobacteria	1	Bacteria
DUF302	18	Thermoprotei,Halobacteria,Thermoplasmata,Proteobacteria,Acidobacteria,Actinobacteria,Thermococci,Methanomicrobia,Archaeoglobi,Bacteroidetes,Chloroflexi,Ignavibacteriae,Cyanobacteria,Aquificae,Firmicutes,Rhodothermaeota,Spirochaetes,Deinococcus-Thermus	2	Archaea,Bacteria
RecO_C	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Thermoplasmata,Rhodothermaeota,Aquificae	2	Bacteria,Archaea
DUF305	12	Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Deinococcus-Thermus,Bacteroidetes,Halobacteria,Methanomicrobia,Cyanobacteria,Methanobacteria,Rhodothermaeota,Spirochaetes	2	Bacteria,Archaea
DUF308	16	Methanomicrobia,Halobacteria,Chlamydiae,Thermococci,Acidobacteria,Actinobacteria,Methanobacteria,Proteobacteria,Spirochaetes,Chloroflexi,Fusobacteria,Thermoplasmata,Firmicutes,Cyanobacteria,Planctomycetes,Bacteroidetes	2	Archaea,Bacteria
DUF309	12	Thermoprotei,Halobacteria,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Deinococcus-Thermus,Actinobacteria,Firmicutes,Planctomycetes,Aquificae	2	Archaea,Bacteria
RecO_N	17	Actinobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Rhodothermaeota,Aquificae	1	Bacteria
OB_NTP_bind	4	Proteobacteria,Actinobacteria,Spirochaetes,Planctomycetes	1	Bacteria
ATPgrasp_ST	6	Halobacteria,Proteobacteria,Cyanobacteria,Bacteroidetes,Firmicutes,Actinobacteria	2	Archaea,Bacteria
Beta-Casp	22	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Chloroflexi,Actinobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Planctomycetes,Rhodothermaeota,Aquificae	2	Archaea,Bacteria
Phage_GP20	2	Firmicutes,Thermoprotei	2	Bacteria,Archaea
Ppnp	3	Proteobacteria,Firmicutes,Actinobacteria	1	Bacteria
Yae1_N	2	Cyanobacteria,Methanomicrobia	2	Bacteria,Archaea
GP46	1	Proteobacteria	1	Bacteria
S-layer	1	Methanomicrobia	1	Archaea
Asp_Glu_race	23	Actinobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanomicrobia,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Halobacteria,Fusobacteria,Firmicutes,Ignavibacteriae,Methanobacteria,Planctomycetes,Rhodothermaeota,Aquificae	2	Bacteria,Archaea
Lyx_isomer	3	Chloroflexi,Proteobacteria,Firmicutes	1	Bacteria
IF-2B	23	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Spirochaetes,Fusobacteria,Ignavibacteriae,Bacteroidetes,Firmicutes,Planctomycetes,Aquificae,Deinococcus-Thermus	2	Archaea,Bacteria
His_Phos_2	3	Acidobacteria,Proteobacteria,Actinobacteria	1	Bacteria
His_Phos_1	23	Thermoprotei,Actinobacteria,Methanomicrobia,Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Halobacteria,Chlorobi,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Thermococci,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
HapK	2	Actinobacteria,Proteobacteria	1	Bacteria
DUF5711	2	Methanomicrobia,Firmicutes	2	Archaea,Bacteria
Sulfate_transp	16	Chlamydiae,Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Halobacteria,Thermoplasmata,Methanobacteria,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea
DUF5712	1	Bacteroidetes	1	Bacteria
